,id,latitude,longitude,neighbourhood_cleansed,review_scores_location,host_location,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,instant_bookable,license,minimum_nights,maximum_nights,host_is_superhost,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,host_listings_count,host_about,host_verifications,price,availability_30,availability_60,availability_90,availability_365,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,reviews_per_month,first_review,last_review,estimated_occupancy_l365d,estimated_revenue_l365d
2904,1011727263678233967,42.36644,-71.06464,Downtown,,"Boston, MA",Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Hot water kettle"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Oven"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""65 inch HDTV"", ""Outdoor furniture"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Conditioner"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Hangers"", ""Paid parking on premises"", ""Central heating"", ""Stove"", ""Bathtub"", ""Blender"", ""Central air conditioning""]",f,Exempt: This listing is a unit used for furnished institutional or business stays,5,365,f,2023-06-08,within a few hours,69%,33%,t,43,,"['email', 'phone']",$839.00,30,60,90,365,5.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
2905,1012176648363790827,42.31743531669537,-71.05464128535206,Dorchester,4.89,"Boston, MA",Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Breakfast"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""TV"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Stove"", ""Bathtub""]",f,STR-541679,29,60,f,2023-10-14,within an hour,100%,95%,t,12,"Father of three amazing kids, divorced, Advertiser and Political Scientist specialized in Geopolitics.",['phone'],$108.00,14,37,65,339,29.0,60.0,t,,46,14,0,4.89,4.89,4.87,4.93,4.83,4.8,2.32,2023-11-04,2025-04-22,255,27540.0
2906,1012203440462162647,42.3181,-71.054,Dorchester,4.69,"Boston, MA",Private room in rental unit,Private room,3,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Paid parking off premises"", ""Clothing storage"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Breakfast"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""TV"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Stove"", ""Bathtub""]",f,STR-595441,29,30,f,2023-10-14,within an hour,100%,95%,t,12,"Father of three amazing kids, divorced, Advertiser and Political Scientist specialized in Geopolitics.",['phone'],$108.00,19,36,66,340,29.0,30.0,t,,29,4,0,4.86,4.9,4.97,4.86,4.79,4.93,1.45,2023-10-29,2025-04-11,232,25056.0
2907,1013220924681116383,42.32976,-71.11272,Mission Hill,5.0,"Boston, MA",Entire rental unit,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Essentials"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Stainless steel oven"", ""Hot water kettle"", ""Pool table"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""65 inch HDTV"", ""Outdoor furniture"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Conditioner"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Pool"", ""Hangers"", ""Paid parking on premises"", ""Central heating"", ""Stove"", ""Bathtub"", ""Blender"", ""Central air conditioning""]",f,Exempt: This listing is a unit used for furnished institutional or business stays,1,365,f,2023-06-08,within a few hours,69%,33%,t,43,,"['email', 'phone']",$638.00,30,60,90,365,1.0,365.0,t,,2,2,1,5.0,4.5,5.0,5.0,4.5,5.0,1.67,2025-05-15,2025-05-28,12,7656.0
2908,1013226730137154109,42.32845,-71.111,Jamaica Plain,,"Boston, MA",Entire rental unit,Entire home/apt,6,2.0,2 baths,2.0,3.0,"[""Essentials"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Elevator"", ""Stainless steel oven"", ""Hot water kettle"", ""Pool table"", ""BBQ grill"", ""Free dryer \u2013 In unit"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""65 inch HDTV"", ""Outdoor furniture"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""Conditioner"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Pool"", ""Hangers"", ""Paid parking on premises"", ""Central heating"", ""Stove"", ""Bathtub"", ""Blender"", ""Central air conditioning""]",f,Exempt: This listing is a unit used for furnished institutional or business stays,29,365,f,2023-06-08,within a few hours,69%,33%,t,43,,"['email', 'phone']",$321.00,30,60,90,365,29.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
2909,1013809941350572051,42.29889,-71.06402,Dorchester,5.0,"Boston, MA",Private room in home,Private room,1,1.5,1.5 baths,1.0,1.0,"[""Kitchen"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Outdoor dining area"", ""BBQ grill"", ""Dedicated workspace"", ""Fire extinguisher"", ""Fire pit"", ""Lock on bedroom door"", ""TV"", ""Free parking on premises"", ""Carbon monoxide alarm""]",f,STR-582651,1,365,f,2014-03-15,within a day,100%,33%,f,1,,"['email', 'phone']",$150.00,23,53,83,263,1.0,365.0,t,,1,1,0,5.0,4.0,5.0,5.0,5.0,4.0,0.51,2025-04-22,2025-04-22,6,900.0
2910,1013856506204054751,42.31184897218913,-71.05148773124715,Dorchester,4.83,,Entire rental unit,Entire home/apt,8,2.0,2 baths,3.0,4.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Clothing storage: closet"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Noise decibel monitors on property"", ""Coffee"", ""Stainless steel oven"", ""Self check-in"", ""Dining table"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Trash compactor"", ""Bed linens"", ""Ceiling fan"", ""Shampoo"", ""Free dryer"", ""Hair dryer"", ""Body soap"", ""Refrigerator"", ""Mini fridge"", ""Extra pillows and blankets"", ""TV"", ""Crib - available upon request"", ""Dishwasher"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Coffee maker: Keurig coffee machine"", ""Shower gel"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Safe"", ""Central heating"", ""Exterior security cameras on property"", ""Stove"", ""Bathtub""]",f,STR-540362,2,365,,2022-08-04,within an hour,97%,100%,f,13,,"['email', 'phone']",$333.00,17,36,60,231,2.2,1125.0,t,,60,39,2,4.92,4.93,4.92,4.95,4.95,4.78,3.36,2024-01-01,2025-06-08,234,77922.0
2911,1013870249352984608,42.36629,-71.05851,Downtown,4.88,"Boston, MA",Entire rental unit,Entire home/apt,5,1.0,1 bath,2.0,3.0,"[""Wine glasses"", ""Essentials"", ""Drying rack for clothing"", ""EV charger"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""32 inch HDTV with Amazon Prime Video, Hulu, Netflix, Roku"", ""Dishes and silverware"", ""Paid parking off premises"", ""Crib"", ""Clothing storage"", ""Coffee"", ""Paid washer \u2013 In building"", ""Hot water kettle"", ""City skyline view"", ""Self check-in"", ""Paid dryer \u2013 In building"", ""Dining table"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Pack \u2019n play/Travel crib"", ""Freezer"", ""Refrigerator"", ""Pets allowed"", ""Extra pillows and blankets"", ""Window AC unit"", ""Fire extinguisher"", ""Dishwasher"", ""Laundromat nearby"", ""Keypad"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Paid parking on premises"", ""Single level home"", ""Exterior security cameras on property"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Blender""]",f,Exempt: This listing is a unit used for furnished institutional or business stays,2,365,f,2015-07-08,within an hour,98%,95%,t,10,Message me anytime about any questions you might have about your stay!,"['email', 'phone']",$199.00,8,15,40,226,2.0,365.0,t,,82,45,0,4.56,4.59,4.51,4.77,4.7,4.5,4.26,2023-11-21,2025-05-11,255,50745.0
2912,1013926815356332202,42.32802,-71.0947,Roxbury,4.62,"Boston, MA",Entire rental unit,Entire home/apt,3,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Electric stove"", ""Self check-in"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Microwave"", ""Ceiling fan"", ""Shampoo"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""Lockbox"", ""Window AC unit"", ""Free driveway parking on premises \u2013 1 space"", ""TV"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Shared BBQ grill: gas"", ""Hot water"", ""Conditioner"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""Hangers"", ""Radiant heating"", ""Coffee maker: drip coffee maker"", ""Bathtub"", ""Free street parking""]",f,STR-544087,2,90,t,2016-01-04,within a few hours,100%,97%,t,1,,"['email', 'phone']",$146.00,3,8,17,21,2.0,90.0,t,,89,47,4,4.81,4.82,4.72,4.92,4.74,4.7,4.62,2023-11-20,2025-06-08,255,37230.0
2913,1014290973000187924,42.3537627,-71.05305440000001,Downtown,,"New York, NY",Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Private entrance"", ""Washer \u2013\u00a0In unit"", ""Air conditioning"", ""Smoke alarm"", ""Dryer \u2013\u00a0In unit"", ""Crib"", ""Elevator"", ""High chair"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Gym"", ""Refrigerator"", ""Pets allowed"", ""Lockbox"", ""TV"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Bathtub""]",t,,32,1125,f,2016-12-16,within an hour,99%,97%,t,4889,"We’re Blueground, a global proptech company with several thousand move-in-ready apartments in a growing number of major cities around the world. With flexible terms and homes in vibrant, centrally based neighborhoods, you’ll feel at home and free to roam for as long as you want — a month, a year, or longer. 

Each apartment is thoughtfully designed with exclusive furnishings, fully equipped kitchens, and incredible amenities – making every day a five-star experience. From day one, you’ll enjoy high-speed Wi-Fi, premium linens, and smart home entertainment. Plus, access to pools, gyms, and outdoor spaces in select buildings.

Why stress over your apartment? We provide a hassle-free alternative — a consistent, quality guest experience that starts even before you arrive. Because we let you book our most up-to-date apartment listings online, confirm with a click, pay securely, and check in easily. 

Even better? You can enhance your stay with car rentals, grocery delivery, laundry services, and more through our special partnerships. 

During your stay
Upon arrival, you’ll either be greeted personally by a Blueground team member or given self-check-in instructions. The entire apartment is yours! You’ll enjoy reliable support via email, phone, and our Guest App, where you can request everything from a home cleaning to extra towels. 

We’ll share all details upon confirmation of your stay.","['email', 'phone', 'work_email']",$321.00,0,23,53,328,38.3,1125.0,t,,0,0,0,,,,,,,,,,0,0.0
2914,1014554714716976388,42.28328,-71.07392,Dorchester,,"Boston, MA",Private room in rental unit,Private room,2,1.5,1.5 baths,1.0,1.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Self check-in"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Fire extinguisher"", ""TV"", ""Lock on bedroom door"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Exterior security cameras on property"", ""Free parking on premises""]",f,,30,365,t,2014-06-10,within a few hours,100%,97%,t,19,"I'm a real estate broker and property manager, I grew up in New Hampshire and have lived in Boston since 2012. Nowadays you'll find me traveling throughout New England and the world with my Boston Terrier Rocco. I've got an awesome team that supports me with managing our spaces around the region.","['email', 'phone']",$65.00,0,0,0,230,30.0,365.0,t,,0,0,0,,,,,,,,,,0,0.0
2915,1014835004620996772,42.33951,-71.04908,South Boston,4.91,"Boston, MA",Entire rental unit,Entire home/apt,5,2.0,2 baths,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Washer"", ""Paid parking garage off premises"", ""Baking sheet"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Stainless steel single oven"", ""Hot water kettle"", ""Clothing storage: walk-in closet, closet, and dresser"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Room-darkening shades"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Coffee maker: Nespresso"", ""Shared beach access"", ""Body soap"", ""Freezer"", ""Refrigerator"", ""70 inch HDTV with premium cable"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Fire extinguisher"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Indoor fireplace"", ""Kitchen"", ""Hot water"", ""Gas stove"", ""Shower gel"", ""Conditioner"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Bluetooth sound system"", ""Bathtub"", ""Free street parking""]",f,STR-541462,1,365,t,2016-07-15,within an hour,100%,98%,t,1,,"['email', 'phone']",$339.00,2,7,30,197,1.0,365.0,t,,127,81,8,4.93,4.97,4.98,4.98,4.98,4.83,6.65,2023-11-25,2025-06-10,255,86445.0
2916,1015868677826243857,42.3383407,-71.1066156,Longwood Medical Area,,,Room in hotel,Private room,4,,2 baths,1.0,,"[""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Crib"", ""Elevator"", ""Self check-in"", ""Room-darkening shades"", ""Building staff"", ""Bed linens"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Gym"", ""TV"", ""Hot water"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Paid parking on premises""]",t,Exempt: This listing is a hotel or motel,1,365,t,2023-11-02,within an hour,100%,95%,t,11,,"['email', 'phone']",,11,39,54,54,1.0,627.0,t,,0,0,0,,,,,,,,,,0,
2917,1015984680697576747,42.3417319,-71.1431193,Brighton,4.0,,Private room in bed and breakfast,Private room,2,,1 private bath,1.0,,"[""Kitchen"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Dedicated workspace"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""TV"", ""Free parking on premises""]",t,Exempt: This listing is a hotel or motel,1,365,f,2023-06-03,within an hour,87%,100%,t,17,,"['email', 'phone']",,30,60,90,365,1.0,365.0,t,,4,0,0,3.5,3.5,3.75,4.75,4.25,3.25,0.2,2023-11-05,2024-06-11,0,
